"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"524","@TheDailyInqilab Fascist government of #Bangladesh make `The Drama of #ZafarIqbal' for confuse a peaceful movement… https://t.co/rHreutlwCh",FALSE,1,"TheDailyInqilab",2018-03-05 13:36:09,TRUE,"970363904831434752","970654198147686401","1614946776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"525","#FreeKhaledaZia https://t.co/ZDQbBxvoxX",FALSE,1,NA,2018-03-05 13:28:05,FALSE,NA,"970652170017112064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"526","Illegal, Vondo, Corrupted PM #Hasina stepDown. #FreeKhaledaZia #NoellectionWithOutKhaledaZia @BegumZiaBd… https://t.co/bHLe1Tbbd4",FALSE,12,NA,2018-03-05 12:41:59,TRUE,NA,"970640568966512640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jalalgl",5,FALSE,FALSE,NA,NA
"527","দেশনেত্রী বেগম খালেদা জিয়ার বিনাশর্তে অাশু মুক্তির দাবিতে বিএনপি আগামীকাল ০৬/০৩/১৮ তারিখ, মঙ্গলবার, বেলা ১১টা থেকে… https://t.co/K8OVVRQ8tO",FALSE,15,NA,2018-03-05 12:32:06,TRUE,NA,"970638081270284288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShafiShaki4",6,FALSE,FALSE,NA,NA
"528","Illegal, Corrupted PM #Hasina stepDown. #FreeKhaledaZia #NoellectionWithOutKhaledaZia @BegumZiaBd @BBCBangladesh… https://t.co/eQEG7h0IJq",FALSE,3,NA,2018-03-05 12:27:50,TRUE,NA,"970637004797956096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jalalgl",0,FALSE,FALSE,NA,NA
"529","#FreeKhaledaZia
#SaveBangladesh 
#SaveDemocracy 
#Bangladesh https://t.co/tjckuUZfbp",FALSE,0,NA,2018-03-05 12:14:02,FALSE,NA,"970633531951992835",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreeKhaledaZia1",0,FALSE,FALSE,NA,NA
"530","#FreeKhaledaZia
#SaveBangladesh 
#SaveDemocracy 
#Bangladesh https://t.co/YEQff23b1O",FALSE,0,NA,2018-03-05 12:11:50,FALSE,NA,"970632977611829248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreeKhaledaZia1",0,FALSE,FALSE,NA,NA
"531","যারা বলে এদেশে বিএনপি অস্তিত্বহীন হয়ে পড়ছে তাদের জানা দরকার যে, যেদিন শেখ মুজিবকে হত্যা করা হয় সেদিন কিন্তূ কেউ… https://t.co/5RYNlWxbhG",FALSE,4,NA,2018-03-05 12:08:40,TRUE,NA,"970632182363377665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreeKhaledaZia1",1,FALSE,FALSE,NA,NA
"532","that day is NOT so far, when the people of Bangladesh will be jailed only for giving ""HaHa"" reaction on some partic… https://t.co/Vkzh6WhusZ",FALSE,0,NA,2018-03-05 12:07:06,TRUE,NA,"970631788220399617",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nadimrary",0,FALSE,FALSE,NA,NA
"533","#FreeKhaledaZia
#SaveBangladesh 
#SaveDemocracy 
#Bangladesh https://t.co/lZ04z4l7YY",FALSE,6,NA,2018-03-05 12:02:00,FALSE,NA,"970630506999029760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreeKhaledaZia1",6,FALSE,FALSE,NA,NA
"534","বাংলাদেশের মানুষ আজ সব দেখছে যারা কথায় কথায় গণতন্ত্র বলে, স্বাধীনতার পক্ষের শক্তি বলে থাকে তারা আজ এদেশে কি করছে।… https://t.co/rOtiKwEzw8",FALSE,5,NA,2018-03-05 12:01:16,TRUE,NA,"970630320339935232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreeKhaledaZia1",3,FALSE,FALSE,NA,NA
"535","মিথ্যা মামলায় #অবৈধ_সরকারের সাজানো রায় মানি না, মানব না।
অবিলম্বে নিঃশর্ত মুক্তি চাই, দিতে হবে।
#FreeKhaledaZia… https://t.co/LZ6quIe2yu",FALSE,31,NA,2018-03-05 11:31:20,TRUE,NA,"970622785490857984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kawsar_bakir",7,FALSE,FALSE,NA,NA
"536","#FreeKhaledaZia https://t.co/i43nZOgdG1",FALSE,0,NA,2018-03-05 11:24:13,FALSE,NA,"970620997408669696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","habib_raj_bd",0,FALSE,FALSE,NA,NA
"537","#FreeBegumZiaMovement #বেগম_জিয়া_মুক্তি_আন্দোলন
#FreeKhaledaZia #KhaledaZia #PeacefulProtestBD
মঙ্গলবার সারাদেশে… https://t.co/SBZT7fFcey",FALSE,2,NA,2018-03-05 11:10:28,TRUE,NA,"970617535644295168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aal_shareef",0,FALSE,FALSE,NA,NA
"538","#FreeBegumZiaMovement #বেগম_জিয়া_মুক্তি_আন্দোলন
#FreeKhaledaZia #KhaledaZia #PeacefulProtestBD
মঙ্গলবার সারাদেশে… https://t.co/w6LeqJM1iO",FALSE,173,NA,2018-03-05 11:03:38,TRUE,NA,"970615814935072768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bnpbangladesh",25,FALSE,FALSE,NA,NA
"539","#FreeKhaledaZia https://t.co/zOz2cWKWeH",FALSE,1,NA,2018-03-05 10:56:55,FALSE,NA,"970614127654715392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"540","#FreeKhaledaZia https://t.co/RrfN685A8o",FALSE,0,NA,2018-03-05 10:56:27,FALSE,NA,"970614007030689793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"541","@10DowningStreet
#KhaledaZia had been suffering from respiratory problems,heart problems,high blood pressure and hi… https://t.co/GjaLLQCvBh",FALSE,1,"10DowningStreet",2018-03-05 10:55:59,TRUE,NA,"970613891066572800","14224719","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"542","@EU_Commission
#KhaledaZia had been suffering from respiratory problems,heart problems,high blood pressure and hip… https://t.co/P7BvcFHIo5",FALSE,3,"EU_Commission",2018-03-05 10:51:54,TRUE,NA,"970612864938487808","157981564","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",3,FALSE,FALSE,NA,NA
"543","#FreeKhaledaZia https://t.co/vtzbHo9N0x",FALSE,0,NA,2018-03-05 10:46:52,FALSE,NA,"970611596434157569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"544","@BillClinton
#KhaledaZia had been suffering from respiratory problems,heart problems,high blood pressure and hip re… https://t.co/OXT7BejBtZ",FALSE,1,"BillClinton",2018-03-05 10:46:30,TRUE,NA,"970611505023430656","1330457336","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",1,FALSE,FALSE,NA,NA
"545","@UN
#KhaledaZia had been suffering from respiratory problems,heart problems,high blood pressure and hip related com… https://t.co/VQzJYXbeWe",FALSE,1,"UN",2018-03-05 10:44:45,TRUE,NA,"970611065422688256","14159148","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobelAhamed19",4,FALSE,FALSE,NA,NA
"546","It's polls time in Bangladesh.Govt will do more terrorism to blame #BNP.Stop conspiracy theoris.We want free fair a… https://t.co/d6pIbJArfq",FALSE,13,NA,2018-03-05 10:44:06,TRUE,NA,"970610899978305537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mujahid55764796",7,FALSE,FALSE,NA,NA
"547","@HillaryClinton
#KhaledaZia had been suffering from respiratory problems,heart problems,high blood pressure and hip… https://t.co/2aMnJS42JR",FALSE,5,"HillaryClinton",2018-03-05 10:43:39,TRUE,NA,"970610788002971649","1339835893","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",5,FALSE,FALSE,NA,NA
"548","@amnesty
#KhaledaZia had been suffering from respiratory problems,heart problems,high blood pressure and hip relate… https://t.co/RnNdIi1KbX",FALSE,0,"amnesty",2018-03-05 10:40:37,TRUE,NA,"970610022353838080","18213483","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"549","@hrw
#KhaledaZia had been suffering from respiratory problems,heart problems,high blood pressure and hip related co… https://t.co/vYe51n5XoZ",FALSE,1,"hrw",2018-03-05 10:37:44,TRUE,NA,"970609296588226560","14700316","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"550","@UN
#KhaledaZia had been suffering from respiratory problems,heart problems,high blood pressure and hip related com… https://t.co/Gq71Dviv0w",FALSE,1,"UN",2018-03-05 10:29:34,TRUE,NA,"970607242046185472","14159148","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",1,FALSE,FALSE,NA,NA
"551","@USAmbBangladesh
#KhaledaZia had been suffering from respiratory problems,heart problems,high blood pressure and hi… https://t.co/nQ4CTPLg3s",FALSE,2,"USAmbBangladesh",2018-03-05 10:25:02,TRUE,NA,"970606102646726657","3152281200","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"552","#FreeKhaledaZia https://t.co/LxdbmkI8Jx",FALSE,3,NA,2018-03-05 10:21:55,FALSE,NA,"970605316978049024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"553","@realDonaldTrump
#KhaledaZia had been suffering from respiratory problems,heart problems,high blood pressure and hi… https://t.co/otnVfGitaP",FALSE,1,"realDonaldTrump",2018-03-05 10:15:56,TRUE,NA,"970603810631573504","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"554","#FreeKhaledaZia https://t.co/XfuI82SyS2",FALSE,0,NA,2018-03-05 10:01:33,FALSE,NA,"970600194705317890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"555","@TheDailyInqilab #FreeKhaledaZia",FALSE,0,"TheDailyInqilab",2018-03-05 10:01:02,FALSE,"970365410188124162","970600064262463488","1614946776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"556","#FreeKhaledaZia https://t.co/W5vcmANSe8",FALSE,1,NA,2018-03-05 09:47:08,FALSE,NA,"970596563931168768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"557","#FreeKhaledaZia https://t.co/85bX6kjzQG",FALSE,0,NA,2018-03-05 09:46:50,FALSE,NA,"970596490295955456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"558","#FreeKhaledaZia https://t.co/xQh6Ej0hek",FALSE,0,NA,2018-03-05 09:46:36,FALSE,NA,"970596429839286272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"559","@zubair1971 @bappuraj4 @dailystarnews @hrw @BBCWorld #FreeKhaledaZia #NoElectionWithoutKhaledaZia #PeacefulProtestBD #Bangladesh",FALSE,0,"zubair1971",2018-03-05 09:46:15,FALSE,"970297490133012481","970596341133975554","197924027","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"560","#FreeKhaledaZia https://t.co/9mobZe3tX5",FALSE,0,NA,2018-03-05 09:45:38,FALSE,NA,"970596188209610752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"561","#FreeKhaledaZia https://t.co/R69vZKIKpA",FALSE,1,NA,2018-03-05 09:45:20,FALSE,NA,"970596110455660544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"562","Khaleda Zia detained in false and conspiratorial case. The people of Bangladesh rejected the verdict filled with ha… https://t.co/pO7AtrM3tC",FALSE,21,NA,2018-03-05 09:18:06,TRUE,NA,"970589258988711937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SyedaSumiya",12,FALSE,FALSE,NA,NA
"563","#FreeKhaledaZia #স্বৈরাচার_নিপাত_যাক #গণতন্ত্র_মুক্তি_পাক
https://t.co/HVJya6KfMs",FALSE,1,NA,2018-03-05 09:17:33,FALSE,NA,"970589121897906176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sagir42",0,FALSE,FALSE,NA,NA
"564","#BNP will hold a hour-long human chain programme tomorrow near Jatiya Press Club, #Dhaka demanding the release of… https://t.co/n4wRdSqXTl",FALSE,42,NA,2018-03-05 08:02:59,TRUE,NA,"970570356552421376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","basherkella",12,FALSE,FALSE,NA,NA
"565","#FreeKhaledaZia https://t.co/oc0Dl8wata",FALSE,1,NA,2018-03-05 07:18:24,FALSE,NA,"970559133010223104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"566","#FreeKhaledaZia #NoElectionWithoutKhaledaZia #PeacefulProtestBD #Bangladesh
@realDonaldTrump @LisaCurtisHF
https://t.co/9tzKF0Ujee",FALSE,1,NA,2018-03-05 07:17:51,FALSE,NA,"970558997911646209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",1,FALSE,FALSE,NA,NA
"567","#FreeKhaledaZia https://t.co/3kvzH837Hj",FALSE,0,NA,2018-03-05 07:16:59,FALSE,NA,"970558779648458753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"568","#FreeKhaledaZia #NoElectionWithoutKhaledaZia #PeacefulProtestBD #Bangladesh
@StateDept @USAmbBangladesh
https://t.co/9tzKF0Ujee",FALSE,0,NA,2018-03-05 07:14:31,FALSE,NA,"970558157180174337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"569","#FreeKhaledaZia #NoElectionWithoutKhaledaZia #PeacefulProtestBD #Bangladesh
@Telegraph
https://t.co/9tzKF0Ujee",FALSE,1,NA,2018-03-05 07:10:01,FALSE,NA,"970557026081243136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",1,FALSE,FALSE,NA,NA
"570","#FreeKhaledaZia #NoElectionWithoutKhaledaZia #PeacefulProtestBD #Bangladesh
@nytimesworld
https://t.co/9tzKF0Ujee",FALSE,0,NA,2018-03-05 07:09:22,FALSE,NA,"970556861626818560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",1,FALSE,FALSE,NA,NA
"571","#FreeKhaledaZia #NoElectionWithoutKhaledaZia #PeacefulProtestBD #Bangladesh
@AJEnglish
https://t.co/9tzKF0Ujee",FALSE,0,NA,2018-03-05 07:08:29,FALSE,NA,"970556639332810752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",1,FALSE,FALSE,NA,NA
"572","#FreeKhaledaZia #NoElectionWithoutKhaledaZia #PeacefulProtestBD #Bangladesh
@BBCWorld
https://t.co/9tzKF0Ujee",FALSE,0,NA,2018-03-05 07:07:42,FALSE,NA,"970556441370095616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",1,FALSE,FALSE,NA,NA
"573","#FreeKhaledaZia #NoElectionWithoutKhaledaZia #PeacefulProtestBD #Bangladesh
@CNN @VOANews
https://t.co/9tzKF0Ujee",FALSE,0,NA,2018-03-05 07:06:45,FALSE,NA,"970556202873626624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",1,FALSE,FALSE,NA,NA
"574","#FreeKhaledaZia https://t.co/Ys3ZFyzSUS",FALSE,0,NA,2018-03-05 07:03:41,FALSE,NA,"970555430882615298",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"575","#FreeKhaledaZia https://t.co/Pm9XJLT2kX",FALSE,0,NA,2018-03-05 07:03:15,FALSE,NA,"970555320723431426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"576","#FreeKhaledaZia #NoElectionWithoutKhaledaZia #PeacefulProtestBD 
@UN @UNHumanRights 
https://t.co/9tzKF0Ujee",FALSE,1,NA,2018-03-05 07:03:01,FALSE,NA,"970555261675974656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",3,FALSE,FALSE,NA,NA
"577","I demand to release Begum Khaleda Zia immediately without any condition. @BegumZiaBd 
#FreeKhaledaZia… https://t.co/VgHKtQxg5x",FALSE,7,NA,2018-03-05 07:01:28,TRUE,NA,"970554875212779520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MashhudulA",3,FALSE,FALSE,NA,NA
"578","Khaleda zia will not get her freedom until hasina can confirm her power from another 5 years #stophasina… https://t.co/3haL8bsU7p",FALSE,5,NA,2018-03-05 07:00:45,TRUE,NA,"970554692903292928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","khaledchow1",7,FALSE,FALSE,NA,NA
"579","@dailystarnews Fascist government of #Bangladesh make `The Drama of #ZafarIqbal' for confuse a peaceful movement fo… https://t.co/p1OCgSKknQ",FALSE,0,"dailystarnews",2018-03-05 06:59:43,TRUE,"970546988029698048","970554431203827712","77696645","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",2,FALSE,FALSE,NA,NA
"580","#FreeKhaledaZia https://t.co/C8DvvmF0z8",FALSE,2,NA,2018-03-05 06:58:54,FALSE,NA,"970554227566112769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"581","#FreeKhaledaZia https://t.co/s6S4nkBwRJ",FALSE,0,NA,2018-03-05 06:58:20,FALSE,NA,"970554084846575618",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"582","#FreeKhaledaZia https://t.co/VZ1jYRkBCR",FALSE,0,NA,2018-03-05 06:58:06,FALSE,NA,"970554024658268160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"583","#FreeKhaledaZia https://t.co/KaHBYsbbiT",FALSE,0,NA,2018-03-05 06:57:49,FALSE,NA,"970553954974257153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"584","#FreeKhaledaZia https://t.co/bIE4f3UdJq",FALSE,0,NA,2018-03-05 06:57:30,FALSE,NA,"970553874644783104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"585","#FreeKhaledaZia https://t.co/8DxOv9o30b",FALSE,1,NA,2018-03-05 06:57:03,FALSE,NA,"970553763902627841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"586","#FreeKhaledaZia https://t.co/20BW0aoaG1",FALSE,0,NA,2018-03-05 06:55:54,FALSE,NA,"970553473216405504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
